Feature Combination,Number of Features,n_estimators,R2 Validation,MSE Validation,MAE Validation,Validation R2 CI Lower,Validation R2 CI Upper,Validation MSE CI Lower,Validation MSE CI Upper,Validation MAE CI Lower,Validation MAE CI Upper,Train R2,Train MSE,Train MAE,Train R2 CI Lower,Train R2 CI Upper,Train MSE CI Lower,Train MSE CI Upper,Train MAE CI Lower,Train MAE CI Upper
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type']",4,200,0.29682780843230355,493.92465406366,16.78980259055581,0.14739289078612375,0.4462627260784834,396.6967862810365,591.1525218462834,15.196889726917536,18.38271545419408,0.3523226729753818,474.7850261130346,16.74538302136125,0.3095677213591883,0.39507762459157525,441.9918431977879,507.57820902828126,15.945261404977364,17.545504637745132
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type']",4,300,0.2880986926496918,499.91449210596477,16.932806522865224,0.1381180013748303,0.43807938392455326,403.01994377410915,596.8090404378204,15.325373873780132,18.54023917195032,0.35352507634730646,473.8566481832353,16.778640972312854,0.3117969617409268,0.3952531909536861,442.11082176634903,505.6024746001215,16.01083736683166,17.54644457779405
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type']",4,400,0.29083280798965466,497.75293912537774,16.957253394751184,0.14339133745159283,0.4382742785277165,404.0605611696675,591.445317081088,15.393687737090879,18.52081905241149,0.35644124674317756,471.7428718776176,16.709265970241756,0.3147609833002813,0.39812151018607383,439.85512145912145,503.6306222961137,15.921245253780887,17.497286686702623
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type']",4,500,0.28309618825433014,503.782936732932,16.98741873530103,0.13602855922732865,0.43016381728133163,408.49189773794245,599.0739757279216,15.413781491727521,18.56105597887454,0.35507435544730254,472.7739828822381,16.760424557432525,0.3125518803954626,0.39759683049914246,440.0889047189353,505.4590610455409,15.962326235444392,17.558522879420657
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type']",4,600,0.280890219284358,505.6581674838343,16.951286127868762,0.13621400652979604,0.4255664320389199,412.02609068182807,599.2902442858405,15.415940273727738,18.486631982009786,0.3572867259741923,471.1690721157489,16.681350272054015,0.3129926283576686,0.401580823590716,437.1009205486768,505.237223682821,15.842075737596712,17.520624806511318
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type']",4,700,0.28787816554604984,500.8898063364959,16.87370481548741,0.13671177575014454,0.43904455534195513,401.7324756997093,600.0471369732825,15.271186328596235,18.476223302378585,0.3523905644626475,474.75904937230143,16.721500315742013,0.30456772172655117,0.4002134071987438,438.20644671753587,511.311652027067,15.857323091085004,17.585677540399022
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type']",4,800,0.28849440535793497,500.5701164206339,16.865168625930956,0.13644985114438574,0.4405389595714842,400.4279555292178,600.71227731205,15.253370313778987,18.476966938082924,0.3525345697801714,474.64783388753796,16.71365045814028,0.30470431459883107,0.4003648249615117,438.14088951879927,511.15477825627664,15.856108655422517,17.57119226085804
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type']",4,900,0.289270752345214,500.1564113594799,16.85312367817722,0.13695426783245906,0.4415872368579689,399.50915439412336,600.8036683248364,15.231695650315695,18.474551706038742,0.35275511734270404,474.4776211526033,16.707617072696255,0.30534532647801255,0.40016490820739553,438.3340380573975,510.62120424780915,15.859011995966041,17.556222149426468
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyonate type']",4,1000,0.28957626804507713,499.9742772901524,16.846141379024882,0.13729152458646035,0.44186101150369395,399.2769359651466,600.6716186151582,15.219127419849737,18.473155338200026,0.353036040891217,474.26633718618376,16.701809258691462,0.30587311373354226,0.4001989680488917,438.3402546417117,510.19241973065584,15.858028375717135,17.545590141665787
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate']",4,1,0.2215045212363777,544.1205545635406,18.254982027576453,0.04934114455635569,0.3936678979163997,444.9990514002823,643.2420577267989,16.82443589497508,19.685528160177828,0.283608115552599,524.6940614177455,17.893197046287224,0.2330243725682471,0.33419185853695094,489.6701213040348,559.7180015314563,16.955580279996255,18.830813812578192
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate']",4,10,0.2595570972107061,519.4324675163487,17.641735716035818,0.10052315067426884,0.4185910437471433,420.45651048694026,618.408424545757,15.89978478821596,19.383686643855675,0.2930870243196507,517.8870100660135,17.67682708141311,0.24675783312817548,0.339416215511126,485.24200865759803,550.532011474429,16.854325449650077,18.49932871317614
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate']",4,50,0.25772637096271833,519.6119579383438,17.582137161564752,0.09562788102363376,0.41982486090180293,422.72149443492043,616.5024214417672,15.84813312164629,19.316141201483212,0.2925556803556039,518.2504650288258,17.680267910367057,0.2450330083340873,0.34007835237712053,484.9147269301148,551.5862031275368,16.851243978162493,18.50929184257162
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate']",4,100,0.2600652869721523,518.971135227205,17.603689178116188,0.10834512862349299,0.4117854453208116,425.70279009375366,612.2394803606563,15.945897816910673,19.261480539321703,0.2896151404354539,520.4917936909726,17.74623770112523,0.24323229050190825,0.3359979903689995,487.3210770929868,553.6625102889584,16.88526824973838,18.607207152512082
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate']",4,200,0.2589523133298207,518.853993917611,17.62015051478066,0.10123232825604228,0.41667229840359915,424.3050599989345,613.4029278362874,15.964907734599846,19.275393294961475,0.2900101875978436,520.2090892397877,17.73376381980078,0.2438532927692267,0.33616708242646043,487.15845015734084,553.2597283222344,16.87343276560806,18.5940948739935
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate']",4,300,0.26239240885747117,516.3502471513566,17.546548540361954,0.10413098412740518,0.42065383358753716,421.9520313940655,610.7484629086476,15.87808250884409,19.21501457187982,0.2910800629330739,519.4183517586509,17.709412380120703,0.24553425376311455,0.3366258721030333,486.87176571074673,551.9649378065551,16.865998503974822,18.552826256266584
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate']",4,400,0.26033844312762255,517.5999145567832,17.56332148961712,0.10075388415333328,0.4199230021019118,422.9935393332521,612.2062897803144,15.900945786817248,19.225697192416995,0.29197866575224946,518.7606257963344,17.684863917365508,0.246322497682882,0.3376348338216169,486.128949224933,551.3923023677357,16.83926312058554,18.530464714145477
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate']",4,500,0.2570830313471095,519.9409297823443,17.50686038170795,0.09734220048682987,0.4168238622073892,425.01908076414924,614.8627788005393,15.700378341473158,19.31334242194274,0.2930570600998238,517.9801152837628,17.66819820645128,0.24961624590975368,0.3364978742898939,486.9371091192693,549.0231214482562,16.87156676472122,18.46482964818134
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate']",4,600,0.255578668405566,520.974482786605,17.517582412212825,0.09519131961068358,0.41596601720044835,425.4392460816764,616.5097194915336,15.694125592848245,19.341039231577405,0.29331957477512616,517.7999230119557,17.664475616204946,0.24989044680067612,0.3367487027495762,486.66189622295315,548.9379498009582,16.866517068182464,18.462434164227428
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate']",4,700,0.25400840270205627,521.9671181310716,17.531068756324668,0.09292581495030158,0.4150909904538109,426.21765829442603,617.7165779677173,15.699677448877425,19.362460063771913,0.2938109138326273,517.436915294184,17.65676569851899,0.2502201997573948,0.3374016279078598,486.2005830613425,548.6732475270255,16.857277656994835,18.45625374004314
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate']",4,800,0.25823099165007246,519.553411112403,17.514000588978167,0.10436673186462692,0.412095251435518,426.28706405618703,612.8197581686189,15.685669163241373,19.342332014714962,0.2943371633336642,517.0426273369701,17.65905290451883,0.25055356036083754,0.3381207663064909,485.7346437834914,548.3506108904488,16.860379850078292,18.45772595895937
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate']",4,900,0.25773606775875735,519.8890358293945,17.514822356444494,0.10365605083304366,0.41181608468447106,426.49447635233685,613.2835953064522,15.681437513718834,19.348207199170155,0.29463445600827676,516.8269550639438,17.654027105584774,0.2508495080332827,0.3384194039832708,485.4999039178044,548.1540062100833,16.853904636105437,18.45414957506411
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'tin(II) octoate']",4,1000,0.2596637682035069,519.0510063863428,17.502591754792455,0.1046652783503384,0.4146622580566754,423.77284866911964,614.329164103566,15.608489446047493,19.396694063537417,0.29671549030616584,515.3383783880163,17.623522819860906,0.25309469920700944,0.34033628140532224,483.8061452935391,546.8706114824935,16.807476614530543,18.43956902519127
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Sratio(%)']",4,1,0.3100730236018883,486.16037465913206,16.771043774757207,0.15310797474728882,0.4670380724564878,379.18850176481715,593.132247553447,14.979637726788821,18.56244982272559,0.3490262612003377,477.00177846544,17.03443681855044,0.2924000039531576,0.4056525184475178,435.7164896324544,518.2870672984257,16.167440567467914,17.901433069632965
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Sratio(%)']",4,10,0.36781482225677137,446.5703260477374,15.77787676649804,0.24865393102179778,0.48697571349174495,362.9157526040759,530.2248994913989,14.307022551677886,17.248730981318193,0.40066472902666855,438.6955043827212,16.024164586343495,0.3498562648730959,0.4514731931802412,404.97937666211436,472.41163210332803,15.294209228586732,16.754119944100257
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Sratio(%)']",4,50,0.3638966878892472,450.9971170980667,15.697680043830042,0.2600265649568051,0.46776681082168925,372.00119895046686,529.9930352456665,14.298194890520959,17.097165197139123,0.40662934374510923,434.5387747230121,15.765155448450756,0.36001964348552984,0.4532390440046886,402.5940078937119,466.4835415523124,15.122454947772045,16.407855949129466
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Sratio(%)']",4,100,0.3571450071117266,454.40219637972166,15.733193571267302,0.24841590053785717,0.465874113685596,377.24567790400494,531.5587148554384,14.401302941421575,17.06508420111303,0.4111073010523376,431.2601653739165,15.741443205952844,0.36895181264058463,0.4532627894640906,402.7275923105004,459.79273843733256,15.180309972314111,16.30257643959158
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Sratio(%)']",4,200,0.36311539266959,450.30147748353284,15.738907467568438,0.25905238991003005,0.4671783954291499,375.46087813795265,525.142076829113,14.397044279601241,17.080770655535634,0.3962801126371902,442.2593214502475,16.02172198617423,0.3514555031136452,0.4411047221607352,410.65701859927685,473.86162430121817,15.371529212674162,16.6719147596743
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Sratio(%)']",4,300,0.3629066282947021,450.4591732528902,15.742109140996973,0.25200818920217066,0.47380506738723355,371.5125539230731,529.4057925827072,14.355214531787714,17.129003750206234,0.39602998130594813,442.3044840196435,16.026413982071023,0.3484399483341849,0.44362001427771136,409.6775008540619,474.9314671852251,15.36168631299099,16.691141651151057
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Sratio(%)']",4,400,0.3565943907518811,454.65010812078873,15.749645698335332,0.24212003075384847,0.4710687507499137,374.18367231215393,535.1165439294235,14.347072335878602,17.15221906079206,0.3988896367048898,440.2642757979238,15.96383732183367,0.3525379834774511,0.44524128993232853,408.1618267607806,472.366724835067,15.311204343204402,16.61647030046294
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Sratio(%)']",4,500,0.35313983024878454,457.1856362311535,15.8124832660454,0.23454619105840954,0.4717334694391595,373.2596345024533,541.1116379598537,14.427218352302969,17.19774817978783,0.3968515146943652,441.7710738713933,15.995630856674392,0.348525114097104,0.44517791529162637,408.1021816329624,475.4399661098242,15.295579911191597,16.695681802157186
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Sratio(%)']",4,600,0.35332993707504634,457.1540769661918,15.79339985585882,0.2327762236765585,0.4738836504735342,371.1740150799199,543.1341388524636,14.398695840059196,17.18810387165844,0.3970745719962917,441.61255492756936,15.98441208798189,0.3484148785841497,0.4457342654084337,407.648438751612,475.57667110352673,15.269077545761418,16.699746630202362
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Sratio(%)']",4,700,0.3586819999825829,454.23186404729347,15.778447461935599,0.240864334255459,0.47649966570970675,366.66330738190425,541.8004207126827,14.362891690219568,17.194003233651628,0.3945032702758451,443.6020553297499,16.009887287149954,0.3457633305853538,0.44324320996633637,408.7784338467945,478.42567681270526,15.265476336157887,16.75429823814202
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Sratio(%)']",4,800,0.35842173893994317,454.4419500298667,15.779537266268946,0.23906754122569837,0.47777593665418794,365.7634567492835,543.1204433104499,14.359353818968508,17.199720713569384,0.3946015996643856,443.5344232178339,16.0017088470425,0.34604498753876545,0.4431582117900058,408.81728577623346,478.2515606594343,15.25805738459551,16.74536030948949
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Sratio(%)']",4,900,0.3582059259685697,454.6377446479666,15.772894694666471,0.23893932103036758,0.47747253090677183,366.01064798164646,543.2648413142867,14.33299865356278,17.21279073577016,0.394417983140347,443.6686643321681,16.00420950801343,0.3459385586245427,0.44289740765615127,409.01285130424867,478.3244773600875,15.259258519239983,16.749160496786878
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Sratio(%)']",4,1000,0.3570691627521098,455.44072803317414,15.784501524464812,0.2372186924184152,0.47691963308580443,366.36106732193986,544.5203887444084,14.339796144443401,17.229206904486222,0.39435142314316113,443.71539162069047,16.004537432628645,0.345860094656409,0.44284275162991327,409.05942827731445,478.3713549640665,15.259264782469488,16.7498100827878
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)']",5,1,0.2837257999890863,501.39160076787056,17.1407052472672,0.13481539627012987,0.4326362037080428,414.311561844942,588.4716396907991,15.726445004623468,18.55496548991093,0.32891098986392003,491.6326625118528,17.282045785502063,0.2869466773589918,0.37087530236884825,462.3560190998007,520.909305923905,16.57267816262507,17.991413408379056
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)']",5,10,0.3281639711183185,474.9104591315992,16.265897618790298,0.19297818539735512,0.4633497568392819,384.69805033063204,565.1228679325664,14.548885741423073,17.982909496157525,0.3659883944666549,464.42811354721596,16.44960390658955,0.3261499615210982,0.40582682741221154,436.79014893296625,492.06607816146567,15.782747843355814,17.11645996982329
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)']",5,50,0.3369467105647329,468.1467975946747,15.981497487238363,0.18420192216162928,0.48969149896783654,366.78077842941843,569.512816759931,14.276337991269617,17.686656983207108,0.3743826456988606,458.2215931564233,16.302073092163617,0.33243118163016017,0.416334109767561,429.4651530971009,486.9780332157457,15.58771891575242,17.016427268574812
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)']",5,100,0.34447622704024217,461.99367329732695,16.078531940238253,0.1868178440934021,0.5021346099870823,359.37847374439383,564.6088728502601,14.436557949403875,17.72050593107263,0.36955687966552453,461.7202430650972,16.396459400193045,0.32438020644936255,0.4147335528816865,430.8246770938956,492.61580903629874,15.655099939892056,17.137818860494033
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)']",5,200,0.34458468935028386,461.68116374159507,16.00887149682308,0.19342627375623056,0.49574310494433715,363.2793527594479,560.0829747237423,14.421171098921278,17.59657189472488,0.36639915448359567,464.15477722045824,16.437206180301338,0.3203045915679861,0.41249371739920526,431.626296436351,496.68325800456546,15.663353482485851,17.211058878116823
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)']",5,300,0.3446681846413301,462.1493745607744,15.982555295973006,0.19648528994484288,0.4928510793378173,364.8258405103484,559.4729086112004,14.392299927134546,17.572810664811463,0.3670598851237589,463.63238186641973,16.410355486058375,0.3228661574251102,0.41125361282240763,432.88935874010866,494.3754049927308,15.685811128829075,17.134899843287677
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)']",5,400,0.33718291906321385,467.3589886094893,16.032896982493018,0.18099460403427825,0.49337123409214945,364.85502524849306,569.8629519704856,14.385821775547672,17.679972189438363,0.3683516282738638,462.6744480269882,16.37016605435387,0.3244175345439757,0.4122857220037519,432.1940321544957,493.15486389948074,15.650318717507107,17.090013391200632
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)']",5,500,0.3401809612393495,465.1123554883144,15.959738641244423,0.18411669800608357,0.49624522447261543,362.7096841600061,567.5150268166227,14.31523978848555,17.604237494003293,0.3679094173902226,463.0028910866984,16.36855955662519,0.32345229816417037,0.4123665366162748,432.0733502726875,493.93243190070933,15.644888050336341,17.09223106291404
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)']",5,600,0.3400408298187895,465.7235423812132,15.940510677803122,0.18714496791538682,0.49293669172219223,364.16647323330386,567.2806115291224,14.259924693908204,17.62109666169804,0.3699635928139398,461.5451121960443,16.31839118058983,0.3257831309817631,0.41414405464611653,430.417455796194,492.6727685958945,15.576523190172844,17.06025917100682
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)']",5,700,0.3405409807276957,465.34323838637386,15.939662233373104,0.1881614343909349,0.49292052706445644,364.09984072230475,566.586636050443,14.274845351320536,17.604479115425672,0.370396255380008,461.2279871322488,16.312199196472037,0.326013430972107,0.41477907978790896,429.9486050118782,492.5073692526194,15.570751660232956,17.053646732711115
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)']",5,800,0.34022856544802565,465.4345123158766,15.94068019668245,0.18696573140159448,0.49349139949445686,363.8173234357079,567.0517011960453,14.266918162939458,17.614442230425443,0.37026835006526937,461.3257003539612,16.318072994069173,0.32596478071765117,0.41457191941288757,430.0864169836078,492.56498372431463,15.580795614778816,17.055350373359527
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)']",5,900,0.3409346321734661,464.7661814133403,15.926502317995894,0.18824997508424407,0.4936192892626881,363.82873137148897,565.7036314551916,14.252351133377358,17.600653502614428,0.37021817704846954,461.3677476719191,16.32289187895759,0.3257636893691458,0.4146726647277933,429.9748568244129,492.76063851942536,15.583058164050746,17.06272559386444
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (wt%)']",5,1000,0.34430567619466956,462.5025901131873,15.87389173350346,0.19032719611051058,0.49828415627882855,360.42517741368675,564.5800028126878,14.164250979533081,17.583532487473835,0.370636787865977,461.06243114464814,16.306577340885877,0.3265423001896027,0.4147312755423513,429.9466545821661,492.1782077071302,15.580676488716335,17.032478193055418
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (mmol NCO)']",5,1,0.2787740955255062,504.3332222596835,17.12036626519169,0.14710750753029544,0.41044068352071694,432.9549718048483,575.7114727145187,15.680004872897472,18.560727657485913,0.3096411024605804,506.07386020200227,17.4627029794162,0.25449368393183436,0.36478852098932646,464.44844335852184,547.6992770454826,16.543823719790236,18.381582239042164
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (mmol NCO)']",5,10,0.2743118806152979,514.5363136369058,17.006201284259593,0.14862372677733773,0.40000003445325805,424.65290897923154,604.41971829458,15.386602457103084,18.6258001114161,0.34428623010972287,480.6642808348526,16.737026317645764,0.289600317799097,0.39897214242034873,439.5962988194894,521.7322628502159,15.754403890421916,17.719648744869612
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (mmol NCO)']",5,50,0.29660516361298017,500.2389189200085,16.65564897590744,0.16820186346039237,0.425008463765568,402.167905786754,598.309932053263,14.95447673216926,18.35682121964562,0.34808073788951654,477.7456854189193,16.67765320372731,0.2909958078866558,0.4051656678923773,435.81601194569555,519.6753588921431,15.655628772189601,17.69967763526502
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (mmol NCO)']",5,100,0.30496821390617546,493.31890458118124,16.668498160770632,0.17170986239654484,0.43822656541580607,395.5359609917152,591.1018481706473,14.983531130375033,18.353465191166233,0.3438923464566516,480.8371821746929,16.749257409260018,0.28918926996044697,0.39859542295285627,440.5162036333086,521.1581607160772,15.739841594744897,17.75867322377514
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (mmol NCO)']",5,200,0.2934353497120052,500.18411676880334,16.773683335372002,0.16831255150767452,0.41855814791633583,411.01369335330526,589.3545401843014,15.21651466410567,18.330852006638334,0.3371660869259041,485.87556879975,16.8258573042982,0.2848543928734675,0.38947778097834074,446.5790101094262,525.1721274900738,15.856255584223504,17.795459024372896
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (mmol NCO)']",5,300,0.3004123831850503,495.67687439246055,16.699343461743673,0.17902982750180993,0.42179493886829067,407.61033222749916,583.7434165574219,15.189765409471455,18.20892151401589,0.3352515240023421,487.16186489699896,16.822595078154635,0.2812683700172155,0.3892346779874687,447.4682128386506,526.8555169553474,15.843531577603056,17.801658578706213
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (mmol NCO)']",5,400,0.3044215347864072,492.8701861844426,16.553824607868627,0.18106653456078292,0.4277765350120315,402.9821681077343,582.7582042611509,14.97102203001218,18.136627185725075,0.33851874093641554,484.7535015103898,16.73119471880884,0.28505601879104636,0.3919814630817847,445.51982210523545,523.9871809155442,15.755276669861054,17.707112767756627
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (mmol NCO)']",5,500,0.30931732340057805,489.6717089841692,16.491276607806125,0.1850860382399423,0.4335486085612138,398.2223471308081,581.1210708375303,14.886441846680507,18.096111368931744,0.3402058152344293,483.52547722718657,16.70526306244239,0.2860596271507974,0.39435200331806114,443.7624928008805,523.2884616534926,15.73622087615795,17.674305248726835
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (mmol NCO)']",5,600,0.3081091874461003,490.72317895401756,16.390809288006565,0.17962718215005444,0.4365911927421461,396.01747785956087,585.4288800484743,14.740215511921239,18.04140306409189,0.34407128588538927,480.6130710111523,16.639720376652214,0.28882620939796017,0.39931636237281837,440.5580458817224,520.6680961405822,15.670214074923996,17.609226678380434
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (mmol NCO)']",5,700,0.2969894287001057,498.5516460630217,16.481320244681523,0.15565549663546685,0.43832336076474454,395.9242966931144,601.1789954329289,14.714309102981998,18.248331386381047,0.3451375661392694,479.8170663396252,16.60073241200113,0.2892713151086412,0.4010038171698976,439.4015826438941,520.2325500353564,15.609247245828094,17.592217578174164
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (mmol NCO)']",5,800,0.2935261003238742,501.1143708360338,16.496903688994923,0.15192594913575092,0.4351262515119975,397.85038466851563,604.378357003552,14.715917397180998,18.277889980808848,0.3476125732783014,477.9700685515794,16.548084335377307,0.29324609706055044,0.4019790494960524,438.9305301899342,517.0096069132246,15.590162920003605,17.50600575075101
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (mmol NCO)']",5,900,0.29324605226383554,501.6058947722784,16.51962602002045,0.1486991140512603,0.4377929904764108,395.6908677901314,607.5209217544254,14.736636981778963,18.302615058261935,0.3493102644806233,476.6819034050517,16.54656957737252,0.2940743778469799,0.4045461511142667,437.2653126823033,516.0984941278001,15.585675109585521,17.507464045159516
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyanate (mmol NCO)']",5,1000,0.2907322015525449,503.4681682363068,16.55550094941625,0.1444876962502116,0.4369767068548782,396.0697649134389,610.8665715591746,14.74824196473401,18.362759934098488,0.3493038020115632,476.6713781395254,16.550553838353302,0.29381534776143214,0.40479225626169424,437.14648462731,516.1962716517409,15.588869215837057,17.512238460869547
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyonate type']",5,1,0.2903328140690776,498.7285002603562,17.04024068418203,0.1394418031193329,0.44122382501882235,402.9793148377074,594.477685683005,15.458207599315676,18.622273769048384,0.3242028195714703,495.2823934164967,17.23563285964612,0.27510296319547534,0.37330267594746525,458.93780457380547,531.6269822591879,16.376814304335763,18.094451414956477
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyonate type']",5,10,0.3267809397538312,474.7050435640991,16.316472105031842,0.16755493115960474,0.4860069483480577,371.00835013633053,578.4017369918677,14.520010695276785,18.1129335147869,0.3672060740063365,463.39917452326017,16.323124308466497,0.31866914685906333,0.4157430011536096,430.11011051154173,496.6882385349786,15.510327412289385,17.13592120464361
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Copolyol (wt%)', 'Isocyonate type']",5,50,0.31888653616976886,479.5092921181452,16.059908688483567,0.13956982116361472,0.498203251175923,362.2671638575725,596.751420378718,14.132077434520442,17.987739942446694,0.3808896083457551,453.48023238382655,16.134648117696518,0.3274243344146601,0.43435488227685004,415.50288481754205,491.45757995011104,15.184361093096157,17.084935142296878
